,country,date,confirmed,death,recovered,last_confirmed,last_death,last_recovered
12885,Tunisia,4/2/20,455,14,5,423,12,5
12886,Tunisia,4/3/20,495,18,5,455,14,5
12887,Tunisia,4/4/20,553,18,5,495,18,5
12888,Tunisia,4/5/20,574,22,5,553,18,5
12889,Tunisia,4/6/20,596,22,5,574,22,5
12890,Tunisia,4/7/20,623,23,25,596,22,5
12891,Tunisia,4/8/20,628,24,25,623,23,25
12892,Tunisia,4/9/20,643,25,25,628,24,25
12893,Tunisia,4/10/20,671,25,25,643,25,25
12894,Tunisia,4/11/20,685,28,43,671,25,25
12895,Tunisia,4/12/20,707,31,43,685,28,43
12896,Tunisia,4/13/20,726,34,43,707,31,43
12897,Tunisia,4/14/20,747,34,43,726,34,43
12898,Tunisia,4/15/20,780,35,43,747,34,43
12899,Tunisia,4/16/20,822,37,43,780,35,43
12900,Turkey,1/22/20,0,0,0,0,0,0
12901,Turkey,1/23/20,0,0,0,0,0,0
12902,Turkey,1/24/20,0,0,0,0,0,0
12903,Turkey,1/25/20,0,0,0,0,0,0
12904,Turkey,1/26/20,0,0,0,0,0,0
12905,Turkey,1/27/20,0,0,0,0,0,0
12906,Turkey,1/28/20,0,0,0,0,0,0
12907,Turkey,1/29/20,0,0,0,0,0,0
12908,Turkey,1/30/20,0,0,0,0,0,0
12909,Turkey,1/31/20,0,0,0,0,0,0
12910,Turkey,2/1/20,0,0,0,0,0,0
12911,Turkey,2/2/20,0,0,0,0,0,0
12912,Turkey,2/3/20,0,0,0,0,0,0
12913,Turkey,2/4/20,0,0,0,0,0,0
12914,Turkey,2/5/20,0,0,0,0,0,0
12915,Turkey,2/6/20,0,0,0,0,0,0
12916,Turkey,2/7/20,0,0,0,0,0,0
12917,Turkey,2/8/20,0,0,0,0,0,0
12918,Turkey,2/9/20,0,0,0,0,0,0
12919,Turkey,2/10/20,0,0,0,0,0,0
12920,Turkey,2/11/20,0,0,0,0,0,0
12921,Turkey,2/12/20,0,0,0,0,0,0
12922,Turkey,2/13/20,0,0,0,0,0,0
12923,Turkey,2/14/20,0,0,0,0,0,0
12924,Turkey,2/15/20,0,0,0,0,0,0
12925,Turkey,2/16/20,0,0,0,0,0,0
12926,Turkey,2/17/20,0,0,0,0,0,0
12927,Turkey,2/18/20,0,0,0,0,0,0
12928,Turkey,2/19/20,0,0,0,0,0,0
12929,Turkey,2/20/20,0,0,0,0,0,0
12930,Turkey,2/21/20,0,0,0,0,0,0
12931,Turkey,2/22/20,0,0,0,0,0,0
12932,Turkey,2/23/20,0,0,0,0,0,0
12933,Turkey,2/24/20,0,0,0,0,0,0
12934,Turkey,2/25/20,0,0,0,0,0,0
12935,Turkey,2/26/20,0,0,0,0,0,0
12936,Turkey,2/27/20,0,0,0,0,0,0
12937,Turkey,2/28/20,0,0,0,0,0,0
12938,Turkey,2/29/20,0,0,0,0,0,0
12939,Turkey,3/1/20,0,0,0,0,0,0
12940,Turkey,3/2/20,0,0,0,0,0,0
12941,Turkey,3/3/20,0,0,0,0,0,0
12942,Turkey,3/4/20,0,0,0,0,0,0
12943,Turkey,3/5/20,0,0,0,0,0,0
12944,Turkey,3/6/20,0,0,0,0,0,0
12945,Turkey,3/7/20,0,0,0,0,0,0
12946,Turkey,3/8/20,0,0,0,0,0,0
12947,Turkey,3/9/20,0,0,0,0,0,0
12948,Turkey,3/10/20,0,0,0,0,0,0
12949,Turkey,3/11/20,1,0,0,0,0,0
12950,Turkey,3/12/20,1,0,0,1,0,0
12951,Turkey,3/13/20,5,0,0,1,0,0
12952,Turkey,3/14/20,5,0,0,5,0,0
12953,Turkey,3/15/20,6,0,0,5,0,0
12954,Turkey,3/16/20,18,0,0,6,0,0
12955,Turkey,3/17/20,47,1,0,18,0,0
12956,Turkey,3/18/20,98,1,0,47,1,0
12957,Turkey,3/19/20,192,3,0,98,1,0
12958,Turkey,3/20/20,359,4,0,192,3,0
12959,Turkey,3/21/20,670,9,0,359,4,0
12960,Turkey,3/22/20,1236,30,0,670,9,0
12961,Turkey,3/23/20,1529,37,0,1236,30,0
12962,Turkey,3/24/20,1872,44,0,1529,37,0
12963,Turkey,3/25/20,2433,59,26,1872,44,0
12964,Turkey,3/26/20,3629,75,26,2433,59,26
12965,Turkey,3/27/20,5698,92,42,3629,75,26
12966,Turkey,3/28/20,7402,108,70,5698,92,42
12967,Turkey,3/29/20,9217,131,105,7402,108,70
12968,Turkey,3/30/20,10827,168,162,9217,131,105
12969,Turkey,3/31/20,13531,214,243,10827,168,162
12970,Turkey,4/1/20,15679,277,333,13531,214,243
12971,Turkey,4/2/20,18135,356,415,15679,277,333
12972,Turkey,4/3/20,20921,425,484,18135,356,415
12973,Turkey,4/4/20,23934,501,786,20921,425,484
12974,Turkey,4/5/20,27069,574,1042,23934,501,786
12975,Turkey,4/6/20,30217,649,1326,27069,574,1042
12976,Turkey,4/7/20,34109,725,1582,30217,649,1326
12977,Turkey,4/8/20,38226,812,1846,34109,725,1582
12978,Turkey,4/9/20,42282,908,2142,38226,812,1846
12979,Turkey,4/10/20,47029,1006,2423,42282,908,2142
12980,Turkey,4/11/20,52167,1101,2965,47029,1006,2423
12981,Turkey,4/12/20,56956,1198,3446,52167,1101,2965
12982,Turkey,4/13/20,61049,1296,3957,56956,1198,3446
12983,Turkey,4/14/20,65111,1403,4799,61049,1296,3957
12984,Turkey,4/15/20,69392,1518,5674,65111,1403,4799
12985,Turkey,4/16/20,74193,1643,7089,69392,1518,5674
12986,Uganda,1/22/20,0,0,0,0,0,0
12987,Uganda,1/23/20,0,0,0,0,0,0
12988,Uganda,1/24/20,0,0,0,0,0,0
12989,Uganda,1/25/20,0,0,0,0,0,0
12990,Uganda,1/26/20,0,0,0,0,0,0
12991,Uganda,1/27/20,0,0,0,0,0,0
12992,Uganda,1/28/20,0,0,0,0,0,0
12993,Uganda,1/29/20,0,0,0,0,0,0
12994,Uganda,1/30/20,0,0,0,0,0,0
12995,Uganda,1/31/20,0,0,0,0,0,0
12996,Uganda,2/1/20,0,0,0,0,0,0
12997,Uganda,2/2/20,0,0,0,0,0,0
12998,Uganda,2/3/20,0,0,0,0,0,0
12999,Uganda,2/4/20,0,0,0,0,0,0
13000,Uganda,2/5/20,0,0,0,0,0,0
13001,Uganda,2/6/20,0,0,0,0,0,0
13002,Uganda,2/7/20,0,0,0,0,0,0
13003,Uganda,2/8/20,0,0,0,0,0,0
13004,Uganda,2/9/20,0,0,0,0,0,0
13005,Uganda,2/10/20,0,0,0,0,0,0
13006,Uganda,2/11/20,0,0,0,0,0,0
13007,Uganda,2/12/20,0,0,0,0,0,0
13008,Uganda,2/13/20,0,0,0,0,0,0
13009,Uganda,2/14/20,0,0,0,0,0,0
13010,Uganda,2/15/20,0,0,0,0,0,0
13011,Uganda,2/16/20,0,0,0,0,0,0
13012,Uganda,2/17/20,0,0,0,0,0,0
13013,Uganda,2/18/20,0,0,0,0,0,0
13014,Uganda,2/19/20,0,0,0,0,0,0
13015,Uganda,2/20/20,0,0,0,0,0,0
13016,Uganda,2/21/20,0,0,0,0,0,0
13017,Uganda,2/22/20,0,0,0,0,0,0
13018,Uganda,2/23/20,0,0,0,0,0,0
13019,Uganda,2/24/20,0,0,0,0,0,0
13020,Uganda,2/25/20,0,0,0,0,0,0
13021,Uganda,2/26/20,0,0,0,0,0,0
13022,Uganda,2/27/20,0,0,0,0,0,0
13023,Uganda,2/28/20,0,0,0,0,0,0
13024,Uganda,2/29/20,0,0,0,0,0,0
13025,Uganda,3/1/20,0,0,0,0,0,0
13026,Uganda,3/2/20,0,0,0,0,0,0
13027,Uganda,3/3/20,0,0,0,0,0,0
13028,Uganda,3/4/20,0,0,0,0,0,0
13029,Uganda,3/5/20,0,0,0,0,0,0
13030,Uganda,3/6/20,0,0,0,0,0,0
13031,Uganda,3/7/20,0,0,0,0,0,0
13032,Uganda,3/8/20,0,0,0,0,0,0
13033,Uganda,3/9/20,0,0,0,0,0,0
13034,Uganda,3/10/20,0,0,0,0,0,0
13035,Uganda,3/11/20,0,0,0,0,0,0
13036,Uganda,3/12/20,0,0,0,0,0,0
13037,Uganda,3/13/20,0,0,0,0,0,0
13038,Uganda,3/14/20,0,0,0,0,0,0
13039,Uganda,3/15/20,0,0,0,0,0,0
13040,Uganda,3/16/20,0,0,0,0,0,0
13041,Uganda,3/17/20,0,0,0,0,0,0
13042,Uganda,3/18/20,0,0,0,0,0,0
13043,Uganda,3/19/20,0,0,0,0,0,0
13044,Uganda,3/20/20,0,0,0,0,0,0
13045,Uganda,3/21/20,1,0,0,0,0,0
13046,Uganda,3/22/20,1,0,0,1,0,0
13047,Uganda,3/23/20,9,0,0,1,0,0
13048,Uganda,3/24/20,9,0,0,9,0,0
13049,Uganda,3/25/20,14,0,0,9,0,0
13050,Uganda,3/26/20,14,0,0,14,0,0
13051,Uganda,3/27/20,23,0,0,14,0,0
13052,Uganda,3/28/20,30,0,0,23,0,0
13053,Uganda,3/29/20,33,0,0,30,0,0
13054,Uganda,3/30/20,33,0,0,33,0,0
13055,Uganda,3/31/20,44,0,0,33,0,0
13056,Uganda,4/1/20,44,0,0,44,0,0
13057,Uganda,4/2/20,45,0,0,44,0,0
13058,Uganda,4/3/20,48,0,0,45,0,0
13059,Uganda,4/4/20,48,0,0,48,0,0
13060,Uganda,4/5/20,52,0,0,48,0,0
13061,Uganda,4/6/20,52,0,0,52,0,0
13062,Uganda,4/7/20,52,0,0,52,0,0
13063,Uganda,4/8/20,53,0,0,52,0,0
13064,Uganda,4/9/20,53,0,0,53,0,0
13065,Uganda,4/10/20,53,0,0,53,0,0
13066,Uganda,4/11/20,53,0,4,53,0,0
13067,Uganda,4/12/20,54,0,4,53,0,4
13068,Uganda,4/13/20,54,0,7,54,0,4
13069,Uganda,4/14/20,55,0,8,54,0,7
13070,Uganda,4/15/20,55,0,12,55,0,8
13071,Uganda,4/16/20,55,0,20,55,0,12
13072,Ukraine,1/22/20,0,0,0,0,0,0
13073,Ukraine,1/23/20,0,0,0,0,0,0
13074,Ukraine,1/24/20,0,0,0,0,0,0
13075,Ukraine,1/25/20,0,0,0,0,0,0
13076,Ukraine,1/26/20,0,0,0,0,0,0
13077,Ukraine,1/27/20,0,0,0,0,0,0
13078,Ukraine,1/28/20,0,0,0,0,0,0
13079,Ukraine,1/29/20,0,0,0,0,0,0
13080,Ukraine,1/30/20,0,0,0,0,0,0
13081,Ukraine,1/31/20,0,0,0,0,0,0
13082,Ukraine,2/1/20,0,0,0,0,0,0
13083,Ukraine,2/2/20,0,0,0,0,0,0
13084,Ukraine,2/3/20,0,0,0,0,0,0
13085,Ukraine,2/4/20,0,0,0,0,0,0
13086,Ukraine,2/5/20,0,0,0,0,0,0
13087,Ukraine,2/6/20,0,0,0,0,0,0
13088,Ukraine,2/7/20,0,0,0,0,0,0
13089,Ukraine,2/8/20,0,0,0,0,0,0
13090,Ukraine,2/9/20,0,0,0,0,0,0
13091,Ukraine,2/10/20,0,0,0,0,0,0
13092,Ukraine,2/11/20,0,0,0,0,0,0
13093,Ukraine,2/12/20,0,0,0,0,0,0
13094,Ukraine,2/13/20,0,0,0,0,0,0
13095,Ukraine,2/14/20,0,0,0,0,0,0
13096,Ukraine,2/15/20,0,0,0,0,0,0
13097,Ukraine,2/16/20,0,0,0,0,0,0
13098,Ukraine,2/17/20,0,0,0,0,0,0
13099,Ukraine,2/18/20,0,0,0,0,0,0
13100,Ukraine,2/19/20,0,0,0,0,0,0
13101,Ukraine,2/20/20,0,0,0,0,0,0
13102,Ukraine,2/21/20,0,0,0,0,0,0
13103,Ukraine,2/22/20,0,0,0,0,0,0
13104,Ukraine,2/23/20,0,0,0,0,0,0
13105,Ukraine,2/24/20,0,0,0,0,0,0
13106,Ukraine,2/25/20,0,0,0,0,0,0
13107,Ukraine,2/26/20,0,0,0,0,0,0
13108,Ukraine,2/27/20,0,0,0,0,0,0
13109,Ukraine,2/28/20,0,0,0,0,0,0
13110,Ukraine,2/29/20,0,0,0,0,0,0
13111,Ukraine,3/1/20,0,0,0,0,0,0
13112,Ukraine,3/2/20,0,0,0,0,0,0
13113,Ukraine,3/3/20,1,0,0,0,0,0
13114,Ukraine,3/4/20,1,0,0,1,0,0
13115,Ukraine,3/5/20,1,0,0,1,0,0
13116,Ukraine,3/6/20,1,0,0,1,0,0
13117,Ukraine,3/7/20,1,0,0,1,0,0
13118,Ukraine,3/8/20,1,0,0,1,0,0
13119,Ukraine,3/9/20,1,0,0,1,0,0
13120,Ukraine,3/10/20,1,0,0,1,0,0
13121,Ukraine,3/11/20,1,0,0,1,0,0
13122,Ukraine,3/12/20,1,0,0,1,0,0
13123,Ukraine,3/13/20,3,1,0,1,0,0
13124,Ukraine,3/14/20,3,1,0,3,1,0
13125,Ukraine,3/15/20,3,1,0,3,1,0
13126,Ukraine,3/16/20,7,1,0,3,1,0
13127,Ukraine,3/17/20,14,2,0,7,1,0
13128,Ukraine,3/18/20,14,2,0,14,2,0
13129,Ukraine,3/19/20,16,2,0,14,2,0
13130,Ukraine,3/20/20,29,3,0,16,2,0
13131,Ukraine,3/21/20,47,3,1,29,3,0
13132,Ukraine,3/22/20,73,3,1,47,3,1
13133,Ukraine,3/23/20,73,3,1,73,3,1
13134,Ukraine,3/24/20,97,3,1,73,3,1
13135,Ukraine,3/25/20,145,5,1,97,3,1
13136,Ukraine,3/26/20,196,5,1,145,5,1
13137,Ukraine,3/27/20,310,5,5,196,5,1
13138,Ukraine,3/28/20,356,9,5,310,5,5
13139,Ukraine,3/29/20,475,10,6,356,9,5
13140,Ukraine,3/30/20,548,13,8,475,10,6
13141,Ukraine,3/31/20,645,17,10,548,13,8
13142,Ukraine,4/1/20,794,20,13,645,17,10
13143,Ukraine,4/2/20,897,22,19,794,20,13
13144,Ukraine,4/3/20,1072,27,22,897,22,19
13145,Ukraine,4/4/20,1225,32,25,1072,27,22
13146,Ukraine,4/5/20,1308,37,28,1225,32,25
13147,Ukraine,4/6/20,1319,38,28,1308,37,28
13148,Ukraine,4/7/20,1462,45,28,1319,38,28
13149,Ukraine,4/8/20,1668,52,35,1462,45,28
13150,Ukraine,4/9/20,1892,57,45,1668,52,35
13151,Ukraine,4/10/20,2203,69,61,1892,57,45
13152,Ukraine,4/11/20,2511,73,79,2203,69,61
13153,Ukraine,4/12/20,2777,83,89,2511,73,79
13154,Ukraine,4/13/20,3102,93,97,2777,83,89
13155,Ukraine,4/14/20,3372,98,119,3102,93,97
13156,Ukraine,4/15/20,3764,108,143,3372,98,119
13157,Ukraine,4/16/20,4161,116,186,3764,108,143
13158,United Arab Emirates,1/22/20,0,0,0,0,0,0
13159,United Arab Emirates,1/23/20,0,0,0,0,0,0
13160,United Arab Emirates,1/24/20,0,0,0,0,0,0
13161,United Arab Emirates,1/25/20,0,0,0,0,0,0
13162,United Arab Emirates,1/26/20,0,0,0,0,0,0
13163,United Arab Emirates,1/27/20,0,0,0,0,0,0
13164,United Arab Emirates,1/28/20,0,0,0,0,0,0
13165,United Arab Emirates,1/29/20,4,0,0,0,0,0
13166,United Arab Emirates,1/30/20,4,0,0,4,0,0
13167,United Arab Emirates,1/31/20,4,0,0,4,0,0
13168,United Arab Emirates,2/1/20,4,0,0,4,0,0
13169,United Arab Emirates,2/2/20,5,0,0,4,0,0
13170,United Arab Emirates,2/3/20,5,0,0,5,0,0
13171,United Arab Emirates,2/4/20,5,0,0,5,0,0
13172,United Arab Emirates,2/5/20,5,0,0,5,0,0
13173,United Arab Emirates,2/6/20,5,0,0,5,0,0
13174,United Arab Emirates,2/7/20,5,0,0,5,0,0
13175,United Arab Emirates,2/8/20,7,0,0,5,0,0
13176,United Arab Emirates,2/9/20,7,0,0,7,0,0
13177,United Arab Emirates,2/10/20,8,0,0,7,0,0
13178,United Arab Emirates,2/11/20,8,0,0,8,0,0
13179,United Arab Emirates,2/12/20,8,0,1,8,0,0
13180,United Arab Emirates,2/13/20,8,0,1,8,0,1
13181,United Arab Emirates,2/14/20,8,0,1,8,0,1
13182,United Arab Emirates,2/15/20,8,0,3,8,0,1
13183,United Arab Emirates,2/16/20,9,0,4,8,0,3
13184,United Arab Emirates,2/17/20,9,0,4,9,0,4
13185,United Arab Emirates,2/18/20,9,0,4,9,0,4
13186,United Arab Emirates,2/19/20,9,0,4,9,0,4
13187,United Arab Emirates,2/20/20,9,0,4,9,0,4
13188,United Arab Emirates,2/21/20,9,0,4,9,0,4
13189,United Arab Emirates,2/22/20,13,0,4,9,0,4
13190,United Arab Emirates,2/23/20,13,0,4,13,0,4
13191,United Arab Emirates,2/24/20,13,0,4,13,0,4
13192,United Arab Emirates,2/25/20,13,0,4,13,0,4
13193,United Arab Emirates,2/26/20,13,0,4,13,0,4
13194,United Arab Emirates,2/27/20,13,0,4,13,0,4
13195,United Arab Emirates,2/28/20,19,0,5,13,0,4
13196,United Arab Emirates,2/29/20,21,0,5,19,0,5
13197,United Arab Emirates,3/1/20,21,0,5,21,0,5
13198,United Arab Emirates,3/2/20,21,0,5,21,0,5
13199,United Arab Emirates,3/3/20,27,0,5,21,0,5
13200,United Arab Emirates,3/4/20,27,0,5,27,0,5
13201,United Arab Emirates,3/5/20,29,0,5,27,0,5
13202,United Arab Emirates,3/6/20,29,0,5,29,0,5
13203,United Arab Emirates,3/7/20,45,0,7,29,0,5
13204,United Arab Emirates,3/8/20,45,0,7,45,0,7
13205,United Arab Emirates,3/9/20,45,0,7,45,0,7
13206,United Arab Emirates,3/10/20,74,0,12,45,0,7
13207,United Arab Emirates,3/11/20,74,0,17,74,0,12
13208,United Arab Emirates,3/12/20,85,0,17,74,0,17
13209,United Arab Emirates,3/13/20,85,0,17,85,0,17
13210,United Arab Emirates,3/14/20,85,0,17,85,0,17
13211,United Arab Emirates,3/15/20,98,0,23,85,0,17
13212,United Arab Emirates,3/16/20,98,0,23,98,0,23
13213,United Arab Emirates,3/17/20,98,0,23,98,0,23
13214,United Arab Emirates,3/18/20,113,0,26,98,0,23
13215,United Arab Emirates,3/19/20,140,0,31,113,0,26
13216,United Arab Emirates,3/20/20,140,2,31,140,0,31
13217,United Arab Emirates,3/21/20,153,2,38,140,2,31
13218,United Arab Emirates,3/22/20,153,2,38,153,2,38
13219,United Arab Emirates,3/23/20,198,2,38,153,2,38
13220,United Arab Emirates,3/24/20,248,2,45,198,2,38
13221,United Arab Emirates,3/25/20,333,2,52,248,2,45
13222,United Arab Emirates,3/26/20,333,2,52,333,2,52
13223,United Arab Emirates,3/27/20,405,2,52,333,2,52
13224,United Arab Emirates,3/28/20,468,2,52,405,2,52
13225,United Arab Emirates,3/29/20,570,3,58,468,2,52
13226,United Arab Emirates,3/30/20,611,5,61,570,3,58
13227,United Arab Emirates,3/31/20,664,6,61,611,5,61
13228,United Arab Emirates,4/1/20,814,8,61,664,6,61
13229,United Arab Emirates,4/2/20,1024,8,96,814,8,61
13230,United Arab Emirates,4/3/20,1264,9,108,1024,8,96
13231,United Arab Emirates,4/4/20,1505,10,125,1264,9,108
13232,United Arab Emirates,4/5/20,1799,10,144,1505,10,125
13233,United Arab Emirates,4/6/20,2076,11,167,1799,10,144
13234,United Arab Emirates,4/7/20,2359,12,186,2076,11,167
13235,United Arab Emirates,4/8/20,2659,12,239,2359,12,186
13236,United Arab Emirates,4/9/20,2990,14,268,2659,12,239
13237,United Arab Emirates,4/10/20,3360,16,418,2990,14,268
13238,United Arab Emirates,4/11/20,3736,20,588,3360,16,418
13239,United Arab Emirates,4/12/20,4123,22,680,3736,20,588
13240,United Arab Emirates,4/13/20,4521,25,852,4123,22,680
13241,United Arab Emirates,4/14/20,4933,28,933,4521,25,852
13242,United Arab Emirates,4/15/20,5365,33,1034,4933,28,933
13243,United Arab Emirates,4/16/20,5825,35,1095,5365,33,1034
13244,United Kingdom,1/22/20,0,0,0,0,0,0
13245,United Kingdom,1/23/20,0,0,0,0,0,0
13246,United Kingdom,1/24/20,0,0,0,0,0,0
13247,United Kingdom,1/25/20,0,0,0,0,0,0
13248,United Kingdom,1/26/20,0,0,0,0,0,0
13249,United Kingdom,1/27/20,0,0,0,0,0,0
13250,United Kingdom,1/28/20,0,0,0,0,0,0
13251,United Kingdom,1/29/20,0,0,0,0,0,0
13252,United Kingdom,1/30/20,0,0,0,0,0,0
13253,United Kingdom,1/31/20,0,0,0,0,0,0
13254,United Kingdom,2/1/20,0,0,0,0,0,0
13255,United Kingdom,2/2/20,0,0,0,0,0,0
13256,United Kingdom,2/3/20,0,0,0,0,0,0
13257,United Kingdom,2/4/20,0,0,0,0,0,0
13258,United Kingdom,2/5/20,0,0,0,0,0,0
13259,United Kingdom,2/6/20,0,0,0,0,0,0
13260,United Kingdom,2/7/20,0,0,0,0,0,0
13261,United Kingdom,2/8/20,0,0,0,0,0,0
13262,United Kingdom,2/9/20,0,0,0,0,0,0
13263,United Kingdom,2/10/20,0,0,0,0,0,0
13264,United Kingdom,2/11/20,0,0,0,0,0,0
13265,United Kingdom,2/12/20,0,0,0,0,0,0
13266,United Kingdom,2/13/20,0,0,0,0,0,0
13267,United Kingdom,2/14/20,0,0,0,0,0,0
13268,United Kingdom,2/15/20,0,0,0,0,0,0
13269,United Kingdom,2/16/20,0,0,0,0,0,0
13270,United Kingdom,2/17/20,0,0,0,0,0,0
13271,United Kingdom,2/18/20,0,0,0,0,0,0
13272,United Kingdom,2/19/20,0,0,0,0,0,0
13273,United Kingdom,2/20/20,0,0,0,0,0,0
13274,United Kingdom,2/21/20,0,0,0,0,0,0
13275,United Kingdom,2/22/20,0,0,0,0,0,0
13276,United Kingdom,2/23/20,0,0,0,0,0,0
13277,United Kingdom,2/24/20,0,0,0,0,0,0
13278,United Kingdom,2/25/20,0,0,0,0,0,0
13279,United Kingdom,2/26/20,0,0,0,0,0,0
13280,United Kingdom,2/27/20,0,0,0,0,0,0
13281,United Kingdom,2/28/20,0,0,0,0,0,0
13282,United Kingdom,2/29/20,0,0,0,0,0,0
13283,United Kingdom,3/1/20,0,0,0,0,0,0
13284,United Kingdom,3/2/20,0,0,0,0,0,0
13285,United Kingdom,3/3/20,0,0,0,0,0,0
13286,United Kingdom,3/4/20,0,0,0,0,0,0
13287,United Kingdom,3/5/20,0,0,0,0,0,0
13288,United Kingdom,3/6/20,0,0,0,0,0,0
13289,United Kingdom,3/7/20,0,0,0,0,0,0
13290,United Kingdom,3/8/20,0,0,0,0,0,0
13291,United Kingdom,3/9/20,0,0,0,0,0,0
13292,United Kingdom,3/10/20,0,0,0,0,0,0
13293,United Kingdom,3/11/20,0,0,0,0,0,0
13294,United Kingdom,3/12/20,0,0,0,0,0,0
13295,United Kingdom,3/13/20,0,0,0,0,0,0
13296,United Kingdom,3/14/20,0,0,0,0,0,0
13297,United Kingdom,3/15/20,0,0,0,0,0,0
13298,United Kingdom,3/16/20,0,0,0,0,0,0
13299,United Kingdom,3/17/20,0,0,0,0,0,0
13300,United Kingdom,3/18/20,0,0,0,0,0,0
13301,United Kingdom,3/19/20,2,0,0,0,0,0
13302,United Kingdom,3/20/20,2,0,0,2,0,0
13303,United Kingdom,3/21/20,2,0,0,2,0,0
13304,United Kingdom,3/22/20,6,0,0,2,0,0
13305,United Kingdom,3/23/20,6,0,0,6,0,0
13306,United Kingdom,3/24/20,6,0,0,6,0,0
13307,United Kingdom,3/25/20,7,0,0,6,0,0
13308,United Kingdom,3/26/20,15,0,2,7,0,0
13309,United Kingdom,3/27/20,17,0,2,15,0,2
13310,United Kingdom,3/28/20,17,0,2,17,0,2
13311,United Kingdom,3/29/20,22,0,2,17,0,2
13312,United Kingdom,3/30/20,27,0,2,22,0,2
13313,United Kingdom,3/31/20,32,0,10,27,0,2
13314,United Kingdom,4/1/20,32,0,10,32,0,10
13315,United Kingdom,4/2/20,35,0,11,32,0,10
13316,United Kingdom,4/3/20,35,0,14,35,0,11
13317,United Kingdom,4/4/20,35,0,14,35,0,14
13318,United Kingdom,4/5/20,37,0,14,35,0,14
13319,United Kingdom,4/6/20,39,2,17,37,0,14
13320,United Kingdom,4/7/20,39,2,17,39,2,17
13321,United Kingdom,4/8/20,39,3,23,39,2,17
13322,United Kingdom,4/9/20,48,4,25,39,3,23
13323,United Kingdom,4/10/20,48,4,25,48,4,25
13324,United Kingdom,4/11/20,48,4,25,48,4,25
13325,United Kingdom,4/12/20,57,4,29,48,4,25
13326,United Kingdom,4/13/20,57,5,30,57,4,29
13327,United Kingdom,4/14/20,57,5,30,57,5,30
13328,United Kingdom,4/15/20,81,5,33,57,5,30
13329,United Kingdom,4/16/20,81,5,33,81,5,33
13330,Uruguay,1/22/20,0,0,0,0,0,0
13331,Uruguay,1/23/20,0,0,0,0,0,0
13332,Uruguay,1/24/20,0,0,0,0,0,0
13333,Uruguay,1/25/20,0,0,0,0,0,0
13334,Uruguay,1/26/20,0,0,0,0,0,0
13335,Uruguay,1/27/20,0,0,0,0,0,0
13336,Uruguay,1/28/20,0,0,0,0,0,0
13337,Uruguay,1/29/20,0,0,0,0,0,0
13338,Uruguay,1/30/20,0,0,0,0,0,0
13339,Uruguay,1/31/20,0,0,0,0,0,0
13340,Uruguay,2/1/20,0,0,0,0,0,0
13341,Uruguay,2/2/20,0,0,0,0,0,0
13342,Uruguay,2/3/20,0,0,0,0,0,0
13343,Uruguay,2/4/20,0,0,0,0,0,0
13344,Uruguay,2/5/20,0,0,0,0,0,0
13345,Uruguay,2/6/20,0,0,0,0,0,0
13346,Uruguay,2/7/20,0,0,0,0,0,0
13347,Uruguay,2/8/20,0,0,0,0,0,0
13348,Uruguay,2/9/20,0,0,0,0,0,0
13349,Uruguay,2/10/20,0,0,0,0,0,0
13350,Uruguay,2/11/20,0,0,0,0,0,0
13351,Uruguay,2/12/20,0,0,0,0,0,0
13352,Uruguay,2/13/20,0,0,0,0,0,0
13353,Uruguay,2/14/20,0,0,0,0,0,0
13354,Uruguay,2/15/20,0,0,0,0,0,0
13355,Uruguay,2/16/20,0,0,0,0,0,0
13356,Uruguay,2/17/20,0,0,0,0,0,0
13357,Uruguay,2/18/20,0,0,0,0,0,0
13358,Uruguay,2/19/20,0,0,0,0,0,0
13359,Uruguay,2/20/20,0,0,0,0,0,0
13360,Uruguay,2/21/20,0,0,0,0,0,0
13361,Uruguay,2/22/20,0,0,0,0,0,0
13362,Uruguay,2/23/20,0,0,0,0,0,0
13363,Uruguay,2/24/20,0,0,0,0,0,0
13364,Uruguay,2/25/20,0,0,0,0,0,0
13365,Uruguay,2/26/20,0,0,0,0,0,0
13366,Uruguay,2/27/20,0,0,0,0,0,0
13367,Uruguay,2/28/20,0,0,0,0,0,0
13368,Uruguay,2/29/20,0,0,0,0,0,0
13369,Uruguay,3/1/20,0,0,0,0,0,0
13370,Uruguay,3/2/20,0,0,0,0,0,0
13371,Uruguay,3/3/20,0,0,0,0,0,0
13372,Uruguay,3/4/20,0,0,0,0,0,0
13373,Uruguay,3/5/20,0,0,0,0,0,0
13374,Uruguay,3/6/20,0,0,0,0,0,0
13375,Uruguay,3/7/20,0,0,0,0,0,0
13376,Uruguay,3/8/20,0,0,0,0,0,0
13377,Uruguay,3/9/20,0,0,0,0,0,0
13378,Uruguay,3/10/20,0,0,0,0,0,0
13379,Uruguay,3/11/20,0,0,0,0,0,0
13380,Uruguay,3/12/20,0,0,0,0,0,0
13381,Uruguay,3/13/20,0,0,0,0,0,0
13382,Uruguay,3/14/20,4,0,0,0,0,0
13383,Uruguay,3/15/20,4,0,0,4,0,0
13384,Uruguay,3/16/20,8,0,0,4,0,0
13385,Uruguay,3/17/20,29,0,0,8,0,0
13386,Uruguay,3/18/20,50,0,0,29,0,0
13387,Uruguay,3/19/20,79,0,0,50,0,0
13388,Uruguay,3/20/20,94,0,0,79,0,0
13389,Uruguay,3/21/20,110,0,0,94,0,0
